Timestamp,OD,electrical conductivity,fluorescence,Hum%RH,Dirt1,AD Value1,Dirt2,AD Value2
2025-06-24T08:51:00.241,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:00.576,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:00.864,405.142,218.926,43,0.105,238,4095,2,229,
2025-06-24T08:51:01.200,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:01.505,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:01.807,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:02.094,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:02.396,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:02.682,405.142,218.926,43,0.105,205,4095,2,229,
2025-06-24T08:51:02.982,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:03.283,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:03.601,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:51:03.887,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:51:04.188,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:04.493,405.142,218.926,43,0.105,205,4095,2,228,
2025-06-24T08:51:04.813,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:05.119,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:05.423,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:51:05.730,405.142,218.926,43,0.105,243,4095,2,221,
2025-06-24T08:51:06.034,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:06.339,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:06.676,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:06.983,405.142,218.926,43,0.105,226,4095,2,224,
2025-06-24T08:51:07.303,405.142,218.926,43,0.105,205,4095,2,222,
2025-06-24T08:51:07.615,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:07.945,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:08.265,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:08.554,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:51:08.873,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:09.162,405.142,218.926,43,0.105,235,4095,2,228,
2025-06-24T08:51:09.483,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:09.788,405.142,218.926,43,0.105,205,4095,2,228,
2025-06-24T08:51:10.141,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:10.445,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:10.749,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:51:11.052,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:51:11.371,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:11.676,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:11.996,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:12.299,405.142,218.926,43,0.105,205,4095,2,228,
2025-06-24T08:51:12.620,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:12.926,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:13.230,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:13.536,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:13.865,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:14.187,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:14.539,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:14.860,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:15.148,405.142,218.926,43,0.105,237,4095,2,228,
2025-06-24T08:51:15.469,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:15.774,405.142,218.926,43,0.105,205,4095,2,229,
2025-06-24T08:51:16.110,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:16.413,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:16.734,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:51:17.039,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:17.391,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:17.697,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:18.033,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:18.335,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:51:18.638,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:18.947,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:19.289,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:19.591,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:19.877,405.142,218.926,43,0.105,205,4095,2,229,
2025-06-24T08:51:20.196,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:20.486,405.142,218.926,43,0.105,205,4095,2,228,
2025-06-24T08:51:20.807,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:21.111,405.142,218.926,43,0.105,205,4095,2,225,
2025-06-24T08:51:21.448,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:21.736,405.142,218.926,43,0.105,242,4095,2,227,
2025-06-24T08:51:22.087,405.142,218.926,43,0.105,243,4095,2,231,
2025-06-24T08:51:22.376,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:22.679,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:22.983,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:23.271,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:23.574,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:23.909,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:24.214,405.142,218.926,43,0.105,205,4095,2,229,
2025-06-24T08:51:24.534,405.142,218.926,43,0.105,231,4095,2,228,
2025-06-24T08:51:24.839,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:25.206,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:25.524,405.142,218.926,43,0.105,243,4095,2,231,
2025-06-24T08:51:25.827,405.142,218.926,43,0.105,205,4095,2,228,
2025-06-24T08:51:26.148,405.142,218.926,43,0.105,243,4095,2,231,
2025-06-24T08:51:26.436,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:51:26.740,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:27.046,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:27.383,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:27.673,405.142,218.926,43,0.105,237,4095,2,225,
2025-06-24T08:51:27.994,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:28.299,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:28.603,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:28.907,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:29.242,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:29.548,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:29.867,405.142,218.926,43,0.105,236,4095,2,221,
2025-06-24T08:51:30.172,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:30.493,405.142,218.926,43,0.105,236,4095,2,230,
2025-06-24T08:51:30.799,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:31.199,405.142,218.926,43,0.105,205,4095,2,225,
2025-06-24T08:51:31.549,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:31.853,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:32.173,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:32.463,405.142,218.926,43,0.105,205,4095,2,225,
2025-06-24T08:51:32.783,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:33.073,405.142,218.926,43,0.105,205,4095,2,223,
2025-06-24T08:51:33.377,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:33.666,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:34.000,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:34.301,405.142,218.926,43,0.105,233,4095,2,226,
2025-06-24T08:51:34.602,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:34.887,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:51:35.173,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:35.458,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:35.743,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:36.046,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:36.380,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:36.668,405.142,218.926,43,0.105,234,4095,2,228,
2025-06-24T08:51:36.989,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:37.295,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:37.615,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:37.919,405.142,218.926,43,0.105,205,4095,2,228,
2025-06-24T08:51:38.238,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:38.542,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:38.846,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:39.168,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:39.522,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:39.857,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:40.163,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:40.484,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:40.789,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:41.107,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:41.413,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:51:41.732,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:42.037,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:42.359,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:42.663,405.142,218.926,43,0.105,205,4095,2,225,
2025-06-24T08:51:42.999,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:43.304,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:43.624,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:43.929,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:44.235,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:44.540,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:44.857,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:45.162,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:51:45.479,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:45.782,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:46.098,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:46.398,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:46.748,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:47.080,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:47.365,405.142,218.926,43,0.105,224,4095,2,231,
2025-06-24T08:51:47.681,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:47.972,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:51:48.275,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:48.564,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:48.886,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:49.189,405.142,218.926,43,0.105,205,4095,2,229,
2025-06-24T08:51:49.492,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:49.795,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:51:50.111,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:50.413,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:50.715,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:51.014,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:51:51.316,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:51.602,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:51.902,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:51:52.238,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:51:52.591,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:52.896,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:53.199,405.142,218.926,43,0.105,243,4095,2,221,
2025-06-24T08:51:53.521,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:51:53.810,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:51:54.146,405.142,218.926,43,0.105,243,4095,2,230,
2025-06-24T08:51:54.433,405.142,218.926,43,0.105,235,4095,2,227,
2025-06-24T08:51:54.735,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:55.022,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:51:55.323,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:51:55.609,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:51:55.911,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:56.215,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:56.533,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:56.837,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:51:57.158,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:57.464,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:51:57.799,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:58.104,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:58.424,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:58.714,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:51:59.017,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:59.322,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:51:59.625,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:51:59.931,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:00.252,405.142,218.926,43,0.105,224,4095,2,224,
2025-06-24T08:52:00.604,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:00.939,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:01.244,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:01.534,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:01.870,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:02.171,405.142,218.926,43,0.105,239,4095,2,225,
2025-06-24T08:52:02.456,405.142,218.926,43,0.105,243,4095,2,219,
2025-06-24T08:52:02.757,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:03.058,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:03.342,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:52:03.629,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:03.913,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:04.214,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:04.516,405.142,218.926,43,0.105,205,4095,2,225,
2025-06-24T08:52:04.818,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:05.104,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:05.391,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:05.695,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:06.031,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:06.333,405.142,218.926,43,0.105,237,4095,2,221,
2025-06-24T08:52:06.619,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:06.919,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:07.221,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:07.507,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:07.823,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:08.127,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:52:08.445,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:08.749,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:09.069,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:52:09.375,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:09.697,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:10.002,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:52:10.306,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:52:10.611,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:10.931,405.142,218.926,43,0.105,205,4095,2,229,
2025-06-24T08:52:11.245,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:11.571,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:11.906,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:12.195,405.142,218.926,43,0.105,235,4095,2,224,
2025-06-24T08:52:12.515,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:52:12.805,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:52:13.125,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:13.431,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:52:13.734,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:14.041,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:14.361,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:14.667,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:52:14.969,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:52:15.275,405.142,218.926,43,0.105,243,4095,2,220,
2025-06-24T08:52:15.579,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:15.885,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:16.236,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:16.541,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:16.863,405.142,218.926,43,0.105,205,4095,2,223,
2025-06-24T08:52:17.195,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:52:17.538,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:17.841,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:18.130,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:18.450,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:18.740,405.142,218.926,43,0.105,205,4095,2,222,
2025-06-24T08:52:19.044,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:52:19.348,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:52:19.668,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:19.974,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:52:20.324,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:20.629,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:20.932,405.142,218.926,43,0.105,243,4095,2,220,
2025-06-24T08:52:21.239,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:21.591,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:21.911,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:22.261,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:22.562,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:22.863,405.142,218.926,43,0.105,205,4095,2,225,
2025-06-24T08:52:23.180,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:23.481,405.142,218.926,43,0.105,205,4095,2,225,
2025-06-24T08:52:23.781,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:24.070,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:52:24.406,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:24.697,405.142,218.926,43,0.105,240,4095,2,224,
2025-06-24T08:52:25.016,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:25.320,405.142,218.926,43,0.105,205,4095,2,224,
2025-06-24T08:52:25.641,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:25.947,405.142,218.926,43,0.105,205,4095,2,229,
2025-06-24T08:52:26.283,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:26.588,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:26.907,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:27.195,405.142,218.926,43,0.105,243,4095,2,220,
2025-06-24T08:52:27.531,405.142,218.926,43,0.105,237,4095,2,223,
2025-06-24T08:52:27.836,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:28.203,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:28.525,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:28.814,405.142,218.926,43,0.105,237,4095,2,225,
2025-06-24T08:52:29.134,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:29.423,405.142,218.926,43,0.105,205,4095,2,221,
2025-06-24T08:52:29.775,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:30.065,405.142,218.926,43,0.105,243,4095,2,222,
2025-06-24T08:52:30.386,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:30.690,405.142,218.926,43,0.105,205,4095,2,222,
2025-06-24T08:52:31.011,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:31.316,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:31.637,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:31.942,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:32.246,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:32.552,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:32.870,405.142,218.926,43,0.105,231,4095,2,224,
2025-06-24T08:52:33.175,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:33.590,405.142,218.926,43,0.105,224,4095,2,225,
2025-06-24T08:52:33.910,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:34.199,405.142,218.926,43,0.105,205,4095,2,223,
2025-06-24T08:52:34.518,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:34.805,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:52:35.126,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:35.431,405.142,218.926,43,0.105,205,4095,2,226,
2025-06-24T08:52:35.734,405.142,218.926,43,0.105,243,4095,2,228,
2025-06-24T08:52:36.038,405.142,218.926,43,0.105,243,4095,2,226,
2025-06-24T08:52:36.359,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:36.664,405.142,218.926,43,0.105,205,4095,2,223,
2025-06-24T08:52:36.984,405.142,218.926,43,0.105,231,4095,2,230,
2025-06-24T08:52:37.338,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:37.689,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:52:38.026,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:38.327,405.142,218.926,43,0.105,237,4095,2,222,
2025-06-24T08:52:38.612,405.142,218.926,43,0.105,243,4095,2,227,
2025-06-24T08:52:38.914,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:39.199,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:39.484,405.142,218.926,43,0.105,243,4095,2,229,
2025-06-24T08:52:39.784,405.142,218.926,43,0.105,243,4095,2,225,
2025-06-24T08:52:40.071,405.142,218.926,43,0.105,243,4095,2,224,
2025-06-24T08:52:40.392,405.142,218.926,43,0.105,243,4095,2,223,
2025-06-24T08:52:40.695,405.142,218.926,43,0.105,205,4095,2,227,
2025-06-24T08:52:41.016,405.142,218.926,43,0.105,243,4095,2,225,
